Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,UserDisplayName,Comment,CloseReasonTypes,Text,is_functional_issue_1,is_functional_issue_2,arbitration
104456851,1,33795056,438ad06a-e836-437d-8709-9d941c10e0f1,2015-11-19T04:03:16.387,5579415,,,,Batch file to move PDF files based on file name,1,1,1
104462622,4,33795056,598e7fa0-a8fe-4514-9e90-09479c75ec87,2015-11-19T06:13:57.167,3074564,,"Improved formatting, text and title, removed tag ""pdf"".",,How to move PDF files based on file name to folders with appropriate name?,1,1,1
119965363,1,37704233,ac3ff641-41bd-473f-8e81-0b1f5218f7e4,2016-06-08T13:42:09.637,2469844,,,,In-App purchase V3 Authentication is required,0,0,0
120014813,4,37704233,2672ea5f-24f4-4a00-834f-9bd2216964df,2016-06-09T04:17:26.817,2469844,,added 2 characters in body; edited title,,In-App purchase V3 item you requested not available,0,0,0
117058547,1,36968046,7d51323d-9a4b-4b2c-9f8d-e00acac21d44,2016-05-01T14:56:53.227,5645211,,,,Deleting the head of a circular linked list results in having random integers inside it's items,1,1,1
117060020,4,36968046,fce7835f-6fd9-4a68-ab44-632c2feba02d,2016-05-01T15:30:52.240,5645211,,added 74 characters in body; edited title,,(Solved.) Deleting the head of a circular linked list results in having random integers inside it's items,1,1,1
117060113,4,36968046,674851ce-1489-4e80-b290-9e45e981ed7b,2016-05-01T15:32:40.333,2666289,,Removed (Solved.) from title.,,Deleting the head of a circular linked list results in having random integers inside it's items,1,1,1
70175664,1,24971629,ac290174-c0b9-4038-9f62-2396f93f3cf2,2014-07-26T13:42:59.430,3879823,,,,how to determin with php that INSERT IGNORE is passed?,1,1,1
70175991,4,24971629,b72a37c9-e16f-4cbc-8d10-533936908375,2014-07-26T13:53:09.890,1616832,,mainly fixed format,,how to determine with php that INSERT IGNORE is passed?,1,1,1
50216125,1,19625561,f731511a-7d2f-4ddf-b2ce-e1a4aae7aebf,2013-10-28T00:44:10.623,154345,,,,How to package up a Pytnon 3 script with modules,1,1,1
50216160,4,19625561,88cbd711-e6e5-444b-9ceb-0d6a9285ed55,2013-10-28T00:45:03.533,2797476,,Fix title,,How to package up a Python 3 script with modules,1,1,1
177089849,1,51219639,dc198ed8-3748-4b78-aada-8cb31dba6312,2018-07-07T03:25:48.200,5137782,,,,Why does swapping in sorting algorithms add to the time complexity?,0,0,0
177090255,4,51219639,5a775b59-cc80-4a06-9325-6effa996de94,2018-07-07T03:50:07.097,5137782,,added 29 characters in body,,Why does assignment in a binary search algorithm not add to the time complexity?,0,0,0
185895675,1,53322136,88ec8d54-cabf-492a-ba01-d64368db5c56,2018-11-15T14:54:16.350,10658230,,,,current vs time using keithley 2400 in labview scpi. How do I get maximum readings per second (code included),1,1,1
185921195,4,53322136,eaed2095-cb51-4738-867a-751fc4943f56,2018-11-15T21:48:17.733,6917446,,"Corrected spelling, changed titile",,Achieve maximum sample rate for Keithley 2400 in LabVIEW,1,1,1
80176780,1,27582152,8c565b5a-fba4-4c49-8e50-285782fc5881,2014-12-20T16:30:35.840,3077281,,,,Show UIView with xib on textFieldDidBeginEditing in swift,1,1,1
135089910,4,27582152,66d2bfc4-9abc-4ad3-aacb-cf5a770c0265,2017-01-03T04:16:59.200,,user3956566,Removed tags from title; spelling; grammar; layout.,,Show UIView with xib on textFieldDidBeginEditing,1,1,1
103733322,1,33613267,2dc66262-c01d-4011-893b-0dfb3aaed3dc,2015-11-09T16:06:43.457,5372693,,,,Text to Columns Formatting Issues with Date/Time,1,0,0
103895781,4,33613267,1056ac6b-8a68-44aa-8dfd-6f6be5cc495b,2015-11-11T16:10:35.473,1505120,,added 16 characters in body; edited title,,Text to Columns formatting issues with Date/Time,1,0,0
86575625,1,29240883,f88c9903-5e23-455e-b19c-0cada9775406,2015-03-24T19:07:41.770,698991,,,,Specific conversion of Convert List of KeyValuePair into IDictionary â€œC#â€?CC BY-SA 3.0,1,1,1
86586084,4,29240883,68f7e88c-c4f1-40a4-a971-2151ddec7e65,2015-03-24T21:53:46.413,1394631,,more in context with the question,,How to convert a list of dictionaries into IDictionary â€œC#â€?CC BY-SA 3.0,1,1,1
115192699,1,36494847,f03c8b28-0265-4c62-91f7-054483457b3e,2016-04-08T08:22:14.603,3748334,,,,MySQL - Case not found for CASE statement on INSERT Statement,0,0,0
115196324,4,36494847,930f9d35-0b02-4176-ad36-5749a147c8d4,2016-04-08T09:12:04.127,3748334,,added 347 characters in body; edited title,,MySQL - Case not found for CASE statement on INSERT trigger,0,0,0
134956228,1,41406811,2040fefc-ec00-423c-98f1-d46253400ab3,2016-12-31T08:44:25.277,6614992,,,,how to find set of distinct strings from a given string after cyclic shits?,1,1,1
134956279,4,41406811,1bfcdb51-182c-424d-85e6-4d94b312edcd,2016-12-31T08:45:47.873,416574,,Code formatting,,how to find set of distinct strings from a given string after cyclic shifts?,1,1,1
15009476,1,6856482,b91bf86e-e959-4654-b61f-608c527b4fd2,2011-07-28T09:03:41.213,277087,,,,Thread related issue in ASP.NET: Timer thread not getting the required data,0,0,0
15011822,4,6856482,2fa599c3-4ebf-43e1-91fe-862672ebef27,2011-07-28T10:25:11.507,277087,,edited title,,Timer control not working in ASP.net,0,0,0
30313165,1,12829008,705f6d26-a86a-49af-b57e-b6251a3adf76,2012-10-10T21:53:59.800,1445043,,,,parentheses and logical operators,0,0,0
30313238,4,12829008,8b93e4c4-06af-4386-b450-84585df4553e,2012-10-10T21:55:31.337,1419515,,Amended title grammar.,,Parentheses and logical operators,0,0,0
111237704,1,35500920,ec4fa12d-641b-40a0-bd8b-5c302c25f1fb,2016-02-19T08:46:15.813,5850548,,,,Stored procedure in SQL server 2012,1,1,1
111246963,4,35500920,31bade9d-d673-4029-818e-b29f86a6e475,2016-02-19T10:42:43.523,13302,,added 81 characters in body; edited title,,Stored procedure in SQL Server 2012,1,1,1
26525081,1,11406038,6728b4f6-9826-48ae-aa58-8c9a71236609,2012-07-10T03:03:40.043,1420934,,,,How to make the width of a flow automatically by using Shoes?,1,1,1
26525180,4,11406038,4a6cbdbf-b79e-4737-aa18-61929f5b4efa,2012-07-10T03:10:14.797,1420934,,with Shoes(the Ruby GUI Toolkit),,How to make the width of a flow automatically with Shoes?,1,1,1
100884492,1,32893737,84a5ee7d-5ff4-46ce-880a-e715931f6829,2015-10-01T17:48:13.840,3653867,,,,Snapkit using auto layout in UITableviewCell,1,1,1
100886021,4,32893737,75da1b9c-cffb-455b-883d-11a474a15f7d,2015-10-01T18:11:15.930,3653867,,edited title,,using auto layout in UITableviewCell,1,1,1
100886877,4,32893737,0888644e-8120-4d7c-b951-ac0343960dd4,2015-10-01T18:25:33.197,1442926,,spelling/grammar errors,,Using auto layout in UITableviewCell,1,1,1
116497087,1,36825217,e3c79bf6-1c0c-4881-92e2-fd37ad8db92c,2016-04-24T15:32:45.167,6205579,,,,How to convert top-down to bottom-up DP algoritm?,1,1,1
153321695,4,36825217,5a6b399e-e5f5-4458-a33a-f68a51216dbd,2017-08-06T05:45:18.497,1033581,,spelling in title,,How to convert top-down to bottom-up DP algorithm?,1,1,1
68287253,1,24475792,af70fe5d-b40e-4074-992b-be90722208df,2014-06-29T11:47:42.173,1523811,,,,How to use pull from top gesture in swift,1,1,1
68290227,4,24475792,6caba946-3282-4f77-8adc-510892434a17,2014-06-29T13:30:38.090,1523811,,edited title,,How to use pull to refresh in swift,1,1,1
121580904,4,24475792,6655cb2a-545e-471c-bd35-3ddd1588aafd,2016-06-29T21:15:29.230,252032,,"Added the scope of the question, as the answers given no longer apply to Swift 3",,How to use pull to refresh in swift 2,1,1,1
143592033,4,24475792,1ec1f070-75a0-41a6-bc5b-f60cf0ef5ec2,2017-04-20T16:58:21.523,5501940,,edited tags; edited title,,How to use pull to refresh in Swift?,1,1,1
122295650,1,38288814,e0662b41-bbee-4cec-a292-73dc91fef51c,2016-07-10T05:12:30.780,4766340,,,,Progress Bar not showing during AsyncTask operation,0,0,0
122418272,4,38288814,8ce66d54-df50-4919-8042-ee3f24f98ac0,2016-07-12T03:35:19.873,4766340,,edited title,,Indeterminate Progress Bar not showing during AsyncTask operation,0,0,0
122481121,4,38288814,730b5a7d-176e-4d13-a44f-e81646f9f8db,2016-07-12T17:56:24.913,4766340,,edited title,,Indeterminate ProgressBar not showing during AsyncTask operation,0,0,0
174427216,1,50582020,8aadd08c-2dbf-44d1-a15a-88b2bf477eb0,2018-05-29T10:24:38.887,5564626,,,,gstreamer flacenc How to add duration imformation to flac files?,1,1,1
176493848,4,50582020,341d338f-1955-42ee-b7ca-1fcdac03e46e,2018-06-28T06:34:56.820,1033581,,spelling in title,,gstreamer flacenc How to add duration information to flac files?,1,1,1
149349907,1,44545635,5b6c53c1-5bf9-47f2-9d19-389ad7aca25d,2017-06-14T13:03:26.450,1766444,,,,How to deploy Docker Image on own server?,1,1,1
149353118,4,44545635,fe922d70-5e26-4ec9-9f64-f1956038aa21,2017-06-14T13:36:39.277,1766444,,edited title,,How to auto deploy Docker Image on own server with GitLab?,1,1,1
151019457,1,44960858,c751f7f8-2f56-4490-a282-1068e23a4055,2017-07-07T00:45:12.580,3708224,,,,load selectedIndexItem in new collectionViewCell (imageCache),1,1,1
151020234,4,44960858,0711aa04-499b-438b-a1af-539435fd532f,2017-07-07T01:10:23.233,3708224,,edited title,,load selectedIndexItem in new collectionViewCell (invalidate imageCache),1,1,1
142764081,1,43327549,5c1a08f7-db5c-4333-adfb-dc14c971aeac,2017-04-10T15:42:58.157,871404,,,,Is it possible to position the top left corner of a transform: scaled element at exactly the same location as it'd be without transform?,0,0,0
142771934,4,43327549,6ea6da13-78be-4856-ad08-1dcc4b3b9a18,2017-04-10T17:36:10.213,871404,,edited title,,Positioning the top left corner of a transform: scaled element at exactly the same location as it'd be without transform,0,0,0
46496251,1,18583638,52e3ae67-60bc-4c91-906e-b2a675636927,2013-09-03T03:28:54.880,1626220,,,,How to make a beautiful Tableview like Facebook ios app or tumblr app ?,0,1,1
46497764,4,18583638,10b0749d-6404-4591-bd12-116410d4b873,2013-09-03T04:24:11.497,1626220,,added 136 characters in body; edited title,,How to make a beautiful Tableview like Facebook ios app or tumblr app?,0,1,1
170914497,1,49747190,bb60392a-3d44-4992-a274-398d563473cf,2018-04-10T06:52:32.247,5088532,,,,Trying to Convert Odoo Image Binary data into Image File,1,1,1
170917542,4,49747190,f1ced3c3-8591-4298-8b9c-364cea3f3efa,2018-04-10T07:38:31.853,5088532,,edited question title,,Store odoo images into filesystem,1,1,1
61837914,1,22792820,7ef57336-6827-46c0-b8df-0810a5836215,2014-04-01T17:31:14.093,3389187,,,,php syntax. adding an object to an string,1,1,1
113320308,4,22792820,3dac47d3-b17d-410a-866f-a6674b9013f1,2016-03-16T00:44:22.840,1402846,,Improved title. Improved punctuation. Improved capitalization. Capitalized pronoun 'I' (http://english.stackexchange.com/q/7986/39234). Removed warm regards (http://meta.stackexchange.com/q/2950/204869). Removed signature (http://stackoverflow.com/help/be,,Add object to string in PHP,1,1,1
138682125,1,42311558,cd3e9a06-647d-4035-9a36-e15cf4b9ad7e,2017-02-18T05:46:23.077,5621867,,,,Google Apps Script: partial replace in docs what matches only and preserve formatting,1,1,1
190096650,4,42311558,be7eb96c-7525-4131-a83e-b380150b7be0,2019-01-23T02:26:49.863,1595451,,removed tag from title; edited tags,,Partial replace in docs what matches only and preserve formatting,1,1,1
74033506,1,25978352,fc6f4642-18fc-485b-b25e-456038d6ac78,2014-09-22T15:59:18.270,2522993,,,,XSLT to remove parent based on child value,1,1,1
74033607,4,25978352,bdd42f63-f695-4eca-915b-f6f5ae6b5699,2014-09-22T16:01:02.220,608639,,Tags in title (http://meta.stackexchange.com/q/19190/173448),,Remove parent based on child value?,1,1,1
141187830,1,42934796,4dfd725f-e042-48d5-ad30-dc43b332d197,2017-03-21T17:58:59.723,131385,,,,Firebase cloud functions performance,0,0,0
141213715,4,42934796,840a3dab-44f8-42d3-b17d-28ecc6fb212b,2017-03-22T02:05:13.677,4625829,,added 4 characters in body; edited tags; edited title,,Cloud Functions for Firebase performance,0,0,0
2057932,1,1057377,5d44e15b-f05d-4875-a458-1deffbfc3fac,2009-06-29T09:22:40.797,123590,,,,Ambiant light detection - iPhone,0,1,1
2058126,4,1057377,4d3bfda1-b062-438a-891c-58620fefceed,2009-06-29T09:50:39.227,44389,,spelling,,Ambient light detection - iPhone,0,1,1
138704354,1,42317152,26ed0ff1-39f0-4e12-97d0-2c0f34334ab5,2017-02-18T15:36:06.737,4292143,,,,Java 8 - Why does the Duration class not have 'toSeconds()' method?,0,0,0
138704548,4,42317152,476f4aa7-1925-4a9c-ad4a-f9c91299b625,2017-02-18T15:42:19.833,1079354,,deleted 84 characters in body; edited title,,Why does the Duration class not have 'toSeconds()' method?,0,0,0
93995758,1,31135988,ec893a3b-cd13-4bbf-b1a8-48783f71615d,2015-06-30T10:37:33.363,3766168,,,,NSNotificationCenter Thread breaks at second cal even its removed before :'(,0,0,0
93997145,4,31135988,3d5d552c-09ec-40b0-b4ba-ec17d0db0852,2015-06-30T10:55:47.387,1196908,,deleted 8 characters in body; edited title,,NSNotificationCenter Thread breaks at second call even after it has been removed,0,0,0
44188621,1,17821560,ec2455f5-d0ca-468a-ae67-0837bfdc9832,2013-07-23T21:41:15.190,809301,,,,Loop through all children of a div - JS only,1,1,1
44235349,4,17821560,b4b7dcff-15b1-4f11-aa10-2d0f6a5e50f9,2013-07-24T15:35:13.867,809301,,added 3 characters in body; edited title,,Loop through all descendants of a div - JS only,1,1,1
98667483,1,32329212,0d61784c-8bbf-46f0-97f2-4df96427697d,2015-09-01T10:24:10.790,1147987,,,,How to setup algorithm for matching values in two arrays,1,1,1
98668193,4,32329212,7a817c6c-d1e6-4026-87f8-d3a5433700b9,2015-09-01T10:32:39.393,3655486,,Changed Title,,Need to write an algorithm for getting sum of values from Array 1 values for each Array 2 value,1,1,1
4544723,1,2244493,3df1a6a0-942c-4ed3-8853-30666abcf71f,2010-02-11T12:54:01.997,147859,,,,Set Default Datbase for an OBDC DSN Connection .Net,1,1,1
11252899,4,2244493,f6a0a25c-9c06-404f-873e-9fd4bdc841f8,2011-03-11T12:13:29.930,491044,,Title misspelling,,Set Default Database for an OBDC DSN Connection .Net,1,1,1
149813031,1,44660216,cc524cb0-91aa-4996-a105-aa50e00b7a25,2017-06-20T18:10:51.810,1508925,,,,Localize all my aplication programatically,1,1,1
189885006,4,44660216,3b31acf4-083b-498b-9d74-5cbac308596e,2019-01-19T14:51:53.010,1033581,,spelling in title,,Localize all my aplication programmatically,1,1,1
62013340,1,22840662,3998f54e-4d6f-4a80-93ba-a975eb64ac00,2014-04-03T14:24:09.590,1878213,,,,system call from ruby script in centos OS not provide exitstatus,0,0,0
92864178,4,22840662,cb5a7f83-77f2-4390-8065-d67b37862cb6,2015-06-15T13:59:49.420,220485,,Formatting; Fixed title,,System call from ruby script in CentOS do not provide exitstatus,0,0,0
89031224,1,29871490,d27bf6a7-93e5-45d4-b54f-95096d1146ff,2015-04-25T22:34:25.083,1230911,,,,Shared Jar file between server and client,0,0,0
89162299,4,29871490,96355e75-ca33-416a-9359-2e7e623309c0,2015-04-27T20:15:58.783,1230911,,New error,,Shared Jar file between server and client -- NoClassDefFoundError,0,0,0
36319901,1,15004552,de958850-1fca-48d9-b419-f6c8be884108,2013-02-21T14:19:32.887,1143651,,,,"PHP How can I check if number has one , or two decimals?",1,1,1
36320076,4,15004552,d831f808-41c6-4bea-a3da-dc6a59854601,2013-02-21T14:22:58.710,108341,,Removed tag from title,,"How can I check if number has one , or two decimals?",1,1,1
28648661,1,12209892,3fa50cb4-8a46-4f07-80f6-018a200dec56,2012-08-31T06:21:54.727,1591830,,,,IOS UITableview,0,0,0
28654426,4,12209892,26480af7-a607-432f-88db-53a80f1db388,2012-08-31T09:06:04.660,1503967,,Explicit title,,iOS UITableview similar to contacts app,0,0,0
134459562,1,41294015,d0fd6ce9-2dbd-4c71-9c7d-df82f50aaa08,2016-12-23T01:27:02.963,5214052,,,,Why is github sometimes ignoring my sln and csprol files?,0,0,0
134491720,4,41294015,5b29737c-927c-41c9-98a1-3169f764c680,2016-12-23T12:55:04.290,5214052,,Additional information.,,Why is GitHub sometimes ignoring my Visual Studio files?,0,0,0
142399231,1,43237191,2a9c8d81-3e73-4e53-937c-ec9b6a0327c7,2017-04-05T16:51:31.367,2767027,,,,Django localize datetime fields in the queryset and not template,0,0,0
142944005,4,43237191,da1bf702-3b48-4e98-8c74-b6f2b50d3c62,2017-04-12T14:39:50.060,2767027,,Updated title and tags,,Django non-UTC timezone aware dates in queryset,0,0,0
62677256,1,23018080,95245e89-8f25-43b1-adb4-b0308d5f6337,2014-04-11T16:36:25.530,3524459,,,,c# - WebBrowser - Reusing,0,1,1
62679199,4,23018080,0c9cc47c-a567-4ae0-84ca-36fed4ea2221,2014-04-11T17:06:37.173,3524459,,edited title,,c# - WebBrowser - Reusing Control,0,1,1
101057941,1,32936255,486c70ec-1111-4838-b64a-75ebac0f4e3f,2015-10-04T17:28:01.067,5304700,,,,Using Pyhon loops with Jinja template,0,1,1
101062966,4,32936255,2d9d6bb0-b283-4e29-a8c6-24588a450b96,2015-10-04T19:32:22.457,1554386,,Typo in title,,Using Python loops with Jinja template,0,1,1
115379792,1,36540581,484afbf9-afff-48b2-97e3-4db47137d554,2016-04-11T05:40:01.680,3291588,,,,Radio button hotkey c#,0,0,0
115384063,4,36540581,2cc21a78-e116-44a2-a59c-d834e4f14094,2016-04-11T06:52:50.427,3152130,,edited title,,Radio button hotkey,0,0,0
118039738,1,37219168,a899f550-5e50-46b6-bc99-fb613ef76f5d,2016-05-13T20:53:23.377,5817865,,,,Creating a local variable to represent a range of numbers within a xpath tr[ ]?,1,1,1
118207944,4,37219168,3d54859c-1250-4cf8-be43-a145085e3d67,2016-05-16T17:05:37.200,5817865,,added 1451 characters in body,,Edit:Creating a local variable to represent a range of numbers within a xpath tr[ ]?,1,1,1
118276132,4,37219168,7438fd62-fb8a-4e2a-b72a-7bc729cff805,2016-05-17T13:03:11.750,5817865,,deleted 1449 characters in body; edited title,,Creating a local variable to represent a range of numbers within a xpath tr[ ]?,1,1,1
172859897,1,50208703,1558619b-d40d-4de1-9892-ffcdb9e3c08f,2018-05-07T07:03:17.767,5305639,,,,SelectMany() left join,0,1,1
172868614,4,50208703,12122177-63b0-40ea-9afd-a1bd909e5e39,2018-05-07T09:19:18.697,5305639,,edited title,,Flat data with SelectMany() like left join,0,1,1
91717716,1,30555421,1fa07a55-f37a-4c4e-9ad0-46f9af81f0b0,2015-05-31T08:35:04.470,4958025,,,,error in facebook sdk library file,0,0,0
91718525,4,30555421,a4ca13b3-9b42-48c6-a609-3d1c0166cf9c,2015-05-31T09:01:23.510,3809117,,"improve formatting, ",,Error appears in Facebook sdk library file,0,0,0
96471322,1,31768505,a295837f-a8bd-4e03-a487-09a04fab2120,2015-08-02T04:16:55.503,4668321,,,,"Elki, the dboutlierdetection algorithm: What measure is d?",0,0,0
96525023,4,31768505,100e5aac-9b86-4e08-bccd-41b281b9f9a0,2015-08-03T08:01:27.963,1939754,,Capitalization,,"ELKI, the DBOutlierDetection algorithm: What measure is d?",0,0,0
24559047,1,10651549,50c20284-bdb1-4333-a54c-d42b37dfa260,2012-05-18T11:12:20.087,1372121,,,,Android C2DM registration error http error 400,0,0,0
24566170,4,10651549,5699d531-d697-4441-bf59-24c12ef722f6,2012-05-18T14:15:36.310,1370085,,"Improved formatting, edited title",,C2DM registration error,0,0,0
156226563,1,46237083,31ee09ad-6384-4c33-9b5f-5cd59fa91aff,2017-09-15T10:10:29.873,1448757,,,,How to define port dynamically in proxy.conf.json,1,1,1
