Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,UserDisplayName,Comment,CloseReasonTypes,Text,Edit Action,Edit Object,Edit Constraint,Others
88581388,4,29752597,56c02d66-f901-47b2-ba1a-78f2e463fcc5,2015-04-20T18:53:12.167,1816580,,removed fluff (unnecessary and frowned upon),,Assign heading color to indicate content,1,1,0,0
100237966,1,32728848,05b48ec8-e65e-4059-9c94-f42755267315,2015-09-22T23:47:31.273,2151286,,,,STL C++ Data Structure requirement to find number of elements in a given range in O(logn) time,0,0,0,0
100237980,4,32728848,ffb4d268-a94a-45b0-95f1-5b7e77d0fb45,2015-09-22T23:48:15.237,1413395,,edited tags; edited title,,C++ Data Structure requirement to find number of elements in a given range in O(logn) time,0,0,1,0
137347402,1,41982904,eadef4a0-0c2f-4e42-b3af-bc80ccd21f0e,2017-02-01T15:00:14.077,927493,,,,Is it possible to outsource the dependenyManagement to a file (have a local bom)?,0,0,0,0
137349437,4,41982904,2eebf7b9-8106-4d03-b4c2-11a05beb8a1d,2017-02-01T15:24:06.867,1743880,,small typos,,Is it possible to outsource the dependencyManagement to a file (have a local BOM)?,0,1,1,0
85348790,1,28923483,a1fce915-ca2d-4522-8b0d-2a5db01369bf,2015-03-08T05:41:31.233,4645920,,,,Access sql query inner join & sum with null,0,0,0,0
85354402,4,28923483,ddecf8c3-7931-4912-a727-b617d50c9ca7,2015-03-08T09:30:01.997,2144390,,general improvement,,Access SQL query inner join & sum with null,0,1,0,0
109490467,1,35057171,3cc23b35-b813-4307-a98d-19fcfcf04b27,2016-01-28T09:10:53.847,4168314,,,,How to print barcode using thermal printer,0,0,0,0
111520676,4,35057171,190e24cb-1a1d-4030-be57-7eeddf6718e7,2016-02-23T06:52:21.260,4168314,,edited title,,Print barcode using thermal printer Android,0,0,1,1
24878044,1,10774656,67bac021-3c94-4991-b4b5-253ab5c79f7a,2012-05-27T14:22:45.197,712104,,,,is it applicable in android,0,0,0,0
24880261,4,10774656,201954a1-8295-4473-bd38-290e0236e9f2,2012-05-27T16:22:58.513,532782,,"clarify question, spelling",,How to display one activity inside another in Android?,1,1,1,1
3288694,1,1648687,b9f9a070-bfe7-41db-be3e-8d5ab8cdaa99,2009-10-30T08:56:19.187,158292,,,,how to make 3d wall gallery in flex?,0,0,0,0
3288853,4,1648687,17f829db-1865-4375-80e5-50ecb4fae53c,2009-10-30T09:17:54.270,63550,,Added links to Flex [Wikipedia]. Minor edit: grammar/spelling/case/punctation/etc.,,How to make 3D wall gallery in Flex?,0,1,0,1
30384514,1,12854882,a0965385-0921-4530-9ef1-a49697349d34,2012-10-12T08:14:59.597,1740461,,,,How to get javascript worcking in call QWebElement.appendInside('some html code')?,0,0,0,0
30384546,4,12854882,84f18e30-1345-4c0d-990d-31f24009a686,2012-10-12T08:15:31.147,1427138,,edited title,,How to get javascript working in call QWebElement.appendInside('some html code')?,1,0,0,0
178615232,1,51571964,c2ca3aae-76c4-4072-9f66-f8c356f2d87f,2018-07-28T13:45:24.053,101289,,,,R: How to add the same variable (rownumber) to each dataframe in a list,0,0,0,0
178615463,4,51571964,c1950e69-a392-4488-b95f-b91e7ecd2ca1,2018-07-28T13:52:53.367,6749601,,edited title,,R: How to add the same variable (rownumber) to each dataframe in a list?,0,0,0,1
155839605,1,46140848,cadc805b-b4d1-4927-ab84-fe9ce1f92964,2017-09-10T12:47:10.683,8576128,,,,Swift - convert a string to show an image of the same name using UIImageView,0,0,0,0
155839615,4,46140848,43988614-84ef-4a8a-8dc9-2b7454caea35,2017-09-10T12:47:35.933,2227743,,"Tags go in the tags section, not in titles. Thanks.",,Convert a string to show an image of the same name using UIImageView,0,0,1,0
158042213,1,46673178,60dc1f83-80b5-4079-86a7-e264606c07da,2017-10-10T18:06:21.590,8745534,,,,"How can I identify through a python script if I have a ppp connection and if I do, turn a LED on?",0,0,0,0
158070623,4,46673178,27d6bf12-1250-4f7e-a517-f443c3f560f7,2017-10-11T05:24:34.713,1090455,,Remove irrelevant tag,,"How can I identify through a python script if I have a PPP connection and if I do, turn a LED on?",0,0,0,1
129784032,1,40168025,e50e0b56-785e-4c4f-b74b-c78bae414e0e,2016-10-21T03:42:56.723,2109289,,,,How to control amount of recusion in list.dirs?,0,0,0,0
129836718,4,40168025,c4c3a1dd-cffe-4f44-a9e3-a5faef3e6d7e,2016-10-21T16:41:22.077,4477364,,Fixed typo in title,,How to control amount of recursion in list.dirs?,0,0,1,0
90005857,1,30122543,8e716a54-6b78-43f2-9ac0-8e558a6a3e23,2015-05-08T11:18:40.983,3494639,,,,Storing Arraylist<LatLng> to shared prefences,0,0,0,0
90007623,4,30122543,27007770-655b-4475-8b5e-9b090cb2bb31,2015-05-08T11:43:47.403,3494639,,changed title to better describe my problem,,Storing multiple instances of Arraylist<LatLng> to shared prefences,0,1,0,0
152158311,4,30122543,27e124a6-035f-492a-95fb-d5ca1728fedf,2017-07-21T17:29:58.450,1033581,,spelling in title,,Storing multiple instances of Arraylist<LatLng> to shared preferences,0,0,1,0
117744444,1,37142475,c39ec6b7-ea4e-479e-893d-bc33b9195de1,2016-05-10T15:11:01.410,2790838,,,,Create element representing position of XML elements keyed by 2 differnt keys,0,0,0,0
117747583,4,37142475,032c6a8d-d3a4-4e7f-a056-e15d90514cd6,2016-05-10T15:45:10.643,3943125,,fixed typo in headline,,Create element representing position of XML elements keyed by 2 different keys,0,0,1,0
8706221,1,4135977,cf7e6345-c460-4424-8faa-0ac004e10f6c,2010-11-09T16:24:05.963,263957,,,,PHP OOP mathod chaining?,0,0,0,0
8706594,4,4135977,12a966db-2bec-43d3-a3dc-79c28ed4e3e0,2010-11-09T16:40:36.890,208809,,changed title as your question has nothing to do with method chaining; added 2 characters in body,,How to invoke a method statically?,1,1,1,0
112953410,1,35934231,993ae7be-b6dd-4bdd-a629-7ef54b1e2725,2016-03-11T07:09:37.283,1146596,,,,Converting Json to Java Object containing variable of type <? extends SomeClass>,0,0,0,0
113083733,4,35934231,31c0dc6d-246a-42f4-a02a-c20a51c03ca2,2016-03-12T23:54:35.040,1146596,,edited title,,Converting Json to Java Object containing variable of type (some subclass),0,0,1,0
180350054,1,51991474,287e2a89-a97a-49bd-9d5b-f63ed7653a58,2018-08-23T17:42:09.080,10236830,,,,How to change my xrange while using pandas and matplotlib?,0,0,0,0
180354100,4,51991474,564d5940-d6bd-4ec2-858d-4e484a28425c,2018-08-23T18:50:49.920,1422451,,removed reference to xrange to avoid confusion with Python method,,How to change my x axis while using pandas and matplotlib?,0,1,0,0
129004233,1,39969617,30c70b2f-d4e9-4dfc-aa6c-6a4593cf3625,2016-10-11T02:26:41.153,5392038,,,,Sorting date based on condition on sql server,0,0,0,0
129009204,4,39969617,9c66b337-0755-4d87-a4a8-4d38f14ea1ba,2016-10-11T05:05:16.087,13302,,deleted 3 characters in body; edited title,,Sorting date based on condition in SQL Server,0,0,1,0
31772939,1,13364334,a1b8a851-e1bf-43e0-8e2d-269f63f54e32,2012-11-13T16:12:47.770,1459821,,,,"stop Thread with BufferedReader.realine, block method",0,0,0,0
31796583,4,13364334,b048eef1-efff-453f-9d84-432eb1ff1614,2012-11-14T03:25:40.690,179850,,better title,,Stop Thread that is blocked reading from a readLine() method,1,0,1,0
11003474,1,5164670,ea0fb60a-721e-44ae-8f46-0942ced4e0d1,2011-03-02T07:38:59.927,426344,,,,How to track memeory in my application,0,0,0,0
11371993,4,5164670,c2adb559-0588-4194-8441-c4c54a0df907,2011-03-16T07:37:48.563,68805,,edited title,,How to track memory in my application,0,1,0,0
60569993,1,22453273,de666601-540d-4fa2-ad99-12f84ced24c4,2014-03-17T11:35:51.727,1575670,,,,How to visualize a a large network,0,0,0,0
65815676,4,22453273,7c389136-8e9d-41c0-ba7e-be1e6dd09c0c,2014-05-23T21:13:35.553,3309529,,edited title,,How to visualize a large network in R?,0,0,1,0
48188747,1,19059290,6e5fccb8-aaa3-42e3-8d59-1fe3e8426376,2013-09-27T20:11:47.070,2726022,,,,Send User Copy to his Email #Contact Form #PHP Script,0,0,0,0
48189116,4,19059290,1b78d556-b802-4c1d-8be9-081e52f3f816,2013-09-27T20:19:44.980,2726022,,title formatting,,Send to user a copy of contact form to his e-mail,0,1,1,0
59670648,1,22216141,2d576032-832c-4d6b-925c-d8966f1c68d2,2014-03-06T05:51:29.680,3145607,,,,sqLlite default value setting,0,0,0,0
84317637,4,22216141,805b790c-d9d4-44c3-bb21-97c4cbef3f54,2015-02-22T05:10:24.237,210916,,deleted 1 character in body; edited title,,SQLite default value setting,0,0,1,0
30331731,1,12835636,473ead6d-9854-467d-966e-7bbe551a67cd,2012-10-11T08:46:53.453,1598033,,,,how to give scroll bar for group box,0,0,0,0
30333162,4,12835636,36dd9141-1ca3-46d5-84c9-bb4ce03cc5c5,2012-10-11T09:14:06.657,880511,,"Corrected several spelling and grammatical mistakes in body and title, edited tags",,How to add a ScrollBar to a GroupBox,1,1,1,1
185740926,1,53284201,1ce3132c-934d-4c28-a5a6-e1136f276812,2018-11-13T15:22:53.783,9093608,,,,AMP - work with data returned after form submit,0,0,0,0
185740981,4,53284201,0c4b3afe-3472-407a-b77b-7959def5e151,2018-11-13T15:23:45.800,13860,,don't put tags in the title,,How to work with data returned after form submit,0,0,1,1
32126244,1,13490301,dcc8dca1-e3ef-4219-812a-4fc713317d68,2012-11-21T09:41:43.550,1841441,,,,How to substring string value in sqlserver 2008,0,0,0,0
32126485,4,13490301,4672a2d3-35d8-45a0-87e9-952e9bd92609,2012-11-21T09:46:40.813,13302,,added 40 characters in body; edited title,,How to substring string value in SQL Server 2008,0,0,1,0
84202137,1,28626553,3c9f791c-5cb0-4b17-b9f2-2e6c74aa1c17,2015-02-20T10:18:44.977,4284245,,,,Is there a way to display button in the in angular ui-grid on mouseover on that particular row?,0,0,0,0
117458549,4,28626553,3f662a56-5d9d-448a-be1d-61caa8a53b3d,2016-05-06T11:45:56.947,5172710,,fixed spelling,,Is there a way to display button in the angular ui-grid on mouseover on that particular row?,0,0,1,0
100098674,1,32692540,0f1831fb-dbce-4bba-b440-0238e11464f7,2015-09-21T10:10:04.093,5117936,,,,deleting rows based on checkbox selection,0,0,0,0
100535619,4,32692540,d27e393c-1eeb-4e99-b3a7-272ab86301bf,2015-09-27T02:21:41.113,5117936,,deleted 705 characters in body; edited title,,Show/hide radio-groups based on selection from combobox,1,1,1,0
100538994,4,32692540,ac1efd5a-9dce-4ee0-87e4-732583f2b800,2015-09-27T04:50:17.703,5117936,,deleted 730 characters in body; edited title,,Default value in drop-down selection,1,1,1,0
100553876,4,32692540,03d06876-038a-4269-b42d-a6d316e44c36,2015-09-27T13:28:01.597,408487,,Added javascript tag,,Default selected value in a combobox,1,0,1,0
171544178,1,49897148,bf0999e6-0ed8-4e05-8a69-1199cde79a8f,2018-04-18T10:17:29.337,9663604,,,,How can i update a current value in a XML file using powershell,0,0,0,0
171546617,4,49897148,24b43247-e600-4773-9614-d4fc0d13a6d8,2018-04-18T10:43:58.493,9663604,,edited title,,How can i update a current value in a XML file using powershell?,0,0,0,1
26998084,1,11584538,2980a548-0d09-4055-845e-9342996bf10a,2012-07-20T17:56:32.223,1061008,,,,How to make APC cache with distributed Distributed hash tables?,0,0,0,0
26998985,4,11584538,51879229-69a6-49bd-a648-b254aa407cbf,2012-07-20T18:21:20.780,1061008,,edited title,,How to make APC cache based on distributed hash tables(like memcache)?,0,0,1,0
44855060,1,18061901,190a374d-2897-4733-a8c4-b533637d9576,2013-08-05T15:25:46.997,1479681,,,,data conversion in perl,0,0,0,0
44855574,4,18061901,b89df37a-6418-4416-9838-4e794b174967,2013-08-05T15:35:11.513,46395,,deleted 114 characters in body; edited tags; edited title,,How do I change some content that is not in a descendant element?,1,1,1,1
18945599,1,8447298,b4fd08e8-6cdb-4d68-ac22-8b0eae49307d,2011-12-09T14:55:42.023,277553,,,,Merging 2 audio files,0,0,0,0
18946271,4,8447298,10300456-1d1a-417d-8d5d-b3707a5346c9,2011-12-09T15:14:00.887,362536,,deleted 35 characters in body; edited title,,Mixing 2 audio files,1,0,0,0
86504370,1,29222209,a2820301-23dc-4e77-8fdc-5a860e16b10b,2015-03-23T23:17:52.317,,user1235720,,,Parsing XML Python LXML,0,0,0,0
90011144,4,29222209,73471f60-c542-4315-b15f-8b9b095b8ec8,2015-05-08T12:28:25.293,1492145,,"added lxml & elementtree tags, improved formatting & title",,Parsing XML using Python LXML,0,0,1,0
94747275,4,29222209,8402bdc3-d74c-4e22-8da9-f32ba6745d99,2015-07-09T21:55:35.430,14122,,edited title,,Reading element values from XML using Python LXML,1,1,0,0
44008889,1,17758411,935fa409-53a2-4957-9804-910cce11eb08,2013-07-20T03:41:06.217,2556777,,,,Java- creating a new thread,0,0,0,0
117332194,4,17758411,b66a814f-7c16-4330-a1d2-8acc0dad151b,2016-05-04T21:52:14.900,3885376,,deleted 33 characters in body; edited title,,Java - creating a new thread,0,0,0,1
104540089,1,33816587,868cd468-1a74-4894-9261-a2402cb23ef8,2015-11-19T23:55:03.560,5583709,,,,MS-DOS set command,0,0,0,0
104544532,4,33816587,e3620fd7-e1c3-4e36-94aa-6468ce3c48f3,2015-11-20T02:01:11.900,3826372,,Use more appropriate tags. Not about the MS-DOS operating system.,,Windows set command,0,0,1,0
82650294,1,28221725,a54c4ecb-d698-481d-9f25-a1f9a8228665,2015-01-29T18:14:43.777,3376613,,,,How to add JPanel to JScrollPane while JPanle has component bigger than itself?,0,0,0,0
82650833,4,28221725,4113f8f5-2995-4119-bc6b-eebddcb81938,2015-01-29T18:24:01.460,2986537,,"fix grammer, adding formating",,How to Add JPanel to JScrollPane While JPanle Has Component Bigger Than Itself?,1,0,0,1
50689675,1,19758364,93b082f5-de8d-404d-ba46-e8d5c190675c,2013-11-03T21:28:48.587,2428549,,,,python: rename single column header in pandas dataframe,0,0,0,0
155864936,4,19758364,4606b6bd-2e83-4df8-a5b5-8e55fec6fe36,2017-09-11T01:05:25.533,4909087,,edited tags; edited title,,Rename a single column header in a pandas dataframe,0,0,1,0
59111053,1,22068778,0ba04b3b-8a1d-465e-8e1a-9169573ec368,2014-02-27T12:39:12.407,3117915,,,,How do I call Restful Web Service written using Flask Python in Android,0,0,0,0
59267434,4,22068778,19809f4a-d4c7-4342-b428-6f6432a1e67b,2014-03-01T05:14:32.030,3117915,,edited title,,How do I call Web Service written in Python from Android app,0,1,1,0
37930185,1,15581551,428171df-cfb7-4665-a6a2-343a2f08d280,2013-03-22T23:40:24.487,2201137,,,,Pascal programming string using,0,0,0,0
37930440,4,15581551,1731e74d-6c71-486b-a29f-3e3271a15c86,2013-03-22T23:54:06.190,2201137,,corrected title,,How to use Pascal string in equation,1,1,1,1
9140790,1,4336148,37676fe2-9547-443b-9240-fe651139ac12,2010-12-02T14:39:25.300,,user523650,,,Convert SQL date/time,0,0,0,0
13451855,4,4336148,cf0b2bcb-88cf-41b6-b094-4b1f10233e57,2011-06-01T13:37:29.237,505893,,title correction,,Convert SQL DateTime format,0,1,0,0
58121824,1,21801085,72155146-7c96-4afe-b7f3-96178ecf2247,2014-02-15T17:32:11.177,1862521,,,,Optimize Images in Directory,0,0,0,0
58854670,4,21801085,8fd7be6a-d143-46a6-baad-3982ed6081d2,2014-02-24T20:49:47.067,124946,,"Changed the question title to reflect the multi-core nature of the question. Also, grammar, and code fixing.",,Optimize images in directory using multiple CPU cores,0,0,1,0
47639358,1,18904216,40bf6781-4b97-46c0-853b-23bdaf646a1b,2013-09-19T20:21:49.630,1261499,,,,ActionBarSherlock how to change text color,0,0,0,0
47639865,4,18904216,3711bdc1-4196-4180-ab57-7c33c1689470,2013-09-19T20:30:49.803,1590502,,Adjusted headline to fit the content.,,How to change the text color of ActionBarSherlock?,0,0,1,0
47640913,4,18904216,1208f012-b5ea-4964-b391-18a78d8accca,2013-09-19T20:51:37.177,1261499,,added 4 characters in body; edited title,,How to change the tab text color of ActionBarSherlock?,0,1,0,0
49894670,1,19535778,3f329293-d632-41c8-885b-433d8eefbbc1,2013-10-23T07:46:09.200,2210418,,,,"Validating decimal number on PreviewTextInput of TextBox -- WPF, C#",0,0,0,0
49895156,4,19535778,7297b9f2-9578-4bac-9260-b32d0bb37069,2013-10-23T07:53:23.497,128662,,deleted 4 characters in body; edited title,,Validating decimal number on PreviewTextInput of TextBox,0,0,1,0
43474870,1,17577267,4cce6460-6880-401e-9e60-4b94a71a21de,2013-07-10T17:36:24.067,2026541,,,,Load ad scripts async,0,0,0,0
43475375,4,17577267,1110e40a-ab51-40fb-92a5-d5677ec4d820,2013-07-10T17:47:15.653,2026541,,edited title,,Load multiple scripts asynchronously,0,1,1,0
54279122,1,20756113,1796f73c-0c98-4960-a253-d0740b03692c,2013-12-24T06:38:42.103,2771563,,,,Is it possible to send sms to non android mobiles from Android app?,0,0,0,0
91500987,4,20756113,27dafed6-20e0-43af-8698-037db3648c39,2015-05-28T08:43:56.287,2047725,,"Added tag, fixed punctuation and improved wording.",,Is it possible to send SMS to non-Android mobile devices from Android app?,0,1,1,0
78314809,1,27097516,4f02c42f-55ff-463b-a3f9-36a96b007543,2014-11-24T03:39:22.957,3839456,,,,SCROLLVIEW ANDROID HOW TO START AT DETERMINATE POSITION,0,0,0,0
78315780,4,27097516,62bc1dfa-1cde-45a3-a25a-bf7347cbde72,2014-11-24T04:11:47.460,64046,,Fix formatting issues.,,Scrollview Android how to start at determinate position,0,0,0,1
26005155,1,11207348,81239266-98f4-4e90-83e3-c14af5c32cc6,2012-06-26T12:28:45.133,322537,,,,Linux zip folder recursively except a given sub folder,0,0,0,0
26013852,4,11207348,bfc909c4-1123-4806-8378-789f1b2403dc,2012-06-26T15:29:40.593,322537,,edited title,,"Zip folder recursively, save for a given sub folder (Linux)",0,0,1,1
82479164,1,28176243,f3c1ee5d-3253-4844-ab4d-4775f8290d44,2015-01-27T17:21:36.357,4082764,,,,"How to save a GIF image server-side, from a base64 data string",0,0,0,0
82654118,4,28176243,45c7a5fe-a671-4a31-ac6c-f95b8194069c,2015-01-29T19:14:00.157,4082764,,edited title,,imagecreatefromgif() from base64 encoded animated gif in POST,1,1,1,1
141772632,1,43079804,43bb9afe-5def-431a-a544-96d46472b01c,2017-03-28T20:57:06.127,3753446,,,,Can I generate a random float on the whole space ?,0,0,0,0
141773100,4,43079804,b78d994e-bcd1-4ce0-834f-538db2fae0ef,2017-03-28T21:04:56.587,3753446,,deleted 1 character in body; edited title,,Can I generate a random float on the whole space?,0,0,0,1
67927725,1,24382819,f249cb31-c311-4866-89ab-e1b52e88e31d,2014-06-24T09:18:05.367,3770468,,,,Add target with Ajax,0,0,0,0
67930137,4,24382819,632436d1-8790-4503-882c-283dcf4cb522,2014-06-24T09:47:40.757,3770468,,edited title,,Add target & rel without Ajax,0,1,0,0
67932590,4,24382819,01682e91-6cf5-48a8-9cd6-43e9731f3890,2014-06-24T10:18:45.327,3770468,,edited title,,Add target & rel without javascript,0,0,1,0
37198864,1,15317869,2bf62db6-2ac3-4c58-be6e-cf3b0c28a498,2013-03-10T01:23:04.390,1239448,,,,How to write a recursive method for a String?,0,0,0,0
37199220,4,15317869,a9bbb4dc-2af3-44aa-b74a-51beee9830db,2013-03-10T01:43:03.090,2149548,,Changed the title to better reflect the content of the question,,How to write a recursive method for returning all lines in a file containing a token String,0,0,1,0
170378950,1,49620057,2d2317f8-a8b7-4acd-b117-08baadfaec52,2018-04-02T23:15:38.200,2999675,,,,Increasing index as Tensor name suffix within variable_scope,0,0,0,0
170459217,4,49620057,6e64d9b9-0e6a-4cd7-b54d-10514124faa0,2018-04-03T21:57:01.070,2999675,,edited title,,How to reuse / reopen already closed variable_scope with name_scope in Tensorflow?,1,1,1,1
84237211,1,28636010,8dd9eac3-1b42-4cd3-b8f6-1e99b2828d74,2015-02-20T18:42:58.903,1006800,,,,How add an existing SQL DB to TFS without creating new project?,0,0,0,0
84238962,4,28636010,232b4015-7a94-4bb4-9820-6afbf7706737,2015-02-20T19:13:24.163,13302,,added 4 characters in body; edited title,,How add an existing SQL Server database to TFS without creating new project?,0,1,1,0
84245015,4,28636010,ec2fb8d3-9ba7-4028-a4d0-43726353890c,2015-02-20T20:59:19.607,1006800,,"improving , correcting my mistakes",,How add an existing SQL Server database to TFS source control?,0,0,1,0
50026225,1,19573162,0b1dd684-5af2-48bf-b4aa-b4f9f15df6db,2013-10-24T17:58:54.513,66493,,,,How to extract query strings from URL and save them in db Rails,0,0,0,0
50032086,4,19573162,9855ca81-1c3c-4e82-885e-958dcce91604,2013-10-24T19:26:25.640,128421,,added 23 characters in body; edited title,,How do extract query strings from URL and save them in a database?,0,0,1,1
91106342,1,30401949,05f391a1-c048-4e2e-b760-10fdef887c32,2015-05-22T16:46:05.803,1384512,,,,Remove Attribute jQuery,0,0,0,0
91111320,4,30401949,c2705954-8f96-407b-8fdf-432acd60bebc,2015-05-22T18:10:30.997,2570353,,fixed formatting,,Remove attribute jQuery,0,1,0,0
110428435,1,35294352,5473ef51-aa2c-4335-adc2-704dd00b557e,2016-02-09T14:18:40.863,1128694,,,,Wordpress - Login with LinkedIn,0,0,0,0
110443153,4,35294352,cc97edcc-e18e-4213-bc4c-165ce4aaec36,2016-02-09T17:13:14.600,85385,,"edited tags, title",,Wordpress - SSO Login with LinkedIn,0,0,1,0
133638745,1,41095727,0a4d76d0-69c9-4c2f-8a13-2cc191a9a369,2016-12-12T07:08:55.620,5362482,,,,How to destroy model from take task in rails,0,0,0,0
133647218,4,41095727,3d468eda-0e39-4604-8d4d-580d71b18209,2016-12-12T09:33:58.343,5362482,,edited title,,How to destroy model from rake task in rails,0,0,1,0
23527519,1,10253880,940e43d6-1c03-42b1-8b5c-96c94de7bac2,2012-04-20T21:36:13.813,1091828,,,,How to get char from HTML charactercode in JS?,0,0,0,0
23527631,4,10253880,4431e315-928a-4b11-a700-bf9d1eed99f2,2012-04-20T21:39:17.047,246246,,added 10 characters in body; edited tags,,How to get char from HTML character code?,0,0,1,0
165155322,1,48373747,1199c57e-f57a-4a88-aaa9-1d2f8168403c,2018-01-22T01:56:07.217,5000620,,,,python replace attribute in object in list,0,0,0,0
165155515,4,48373747,8eed5a99-1b45-4a84-a3fc-8ffe3cdf4492,2018-01-22T02:03:03.250,162698,,do not put take in title,,Replace attribute in object in list,0,0,1,0
165155806,4,48373747,27b570a8-ddbc-406b-9bdf-286c5a0865a8,2018-01-22T02:17:41.453,5000620,,edited title,,Replace attribute in object in list --Python,0,0,1,0
1090772,1,636441,394ed31b-cd46-4fd3-a7e2-b3b662f15b0b,2009-03-11T21:23:23.930,50312,,,,how to get started with mono-curses.,0,0,0,0
1090776,4,636441,27015532-6143-44ad-903c-a8b1a6a6363f,2009-03-11T22:58:57.570,1685,,edited title,,How do you get started with Mono curses?,0,1,0,1
48060783,1,19022376,dba649fc-686e-453e-bdd6-ca01cb1b4201,2013-09-26T07:51:00.023,2818441,,,,Firefox add-on: returning value from get function with conent script,0,0,0,0
48070243,4,19022376,b5f88f08-1542-47ba-be22-67f65c36c193,2013-09-26T09:58:44.527,1385896,,edited tags; edited title,,Firefox add-on: returning value from get function with content script,0,0,1,0
48086656,4,19022376,96c61f8c-3ee1-43a2-b5e9-9dd97e755292,2013-09-26T13:36:27.257,484441,,edited tags; edited title,,Returning value from get function with content script,0,0,1,0
1755207,1,906909,5081b348-b2a4-4709-88cd-f20ea10bcd81,2009-05-25T14:23:41.927,99280,,,,How can you create a user sortable list box in c#?,0,0,0,0
1755497,4,906909,ef9fdd41-dc73-41bc-8dbd-87626361627a,2009-05-25T14:58:07.070,99280,,added 6 characters in body; edited title,,How can you create a user orderable list box in c#?,0,1,0,0
100793974,1,32870150,8eae1cb9-a374-412a-ab21-1c0f879007f0,2015-09-30T15:33:01.043,4190046,,,,How do I capture and store a user's signature within my android app?,0,0,0,0
101205794,4,32870150,8230bdb9-6395-4016-8dbd-e38ad6dfa2cf,2015-10-06T15:38:00.450,4190046,,edited title,,How do I capture and store a user's fingerprint within my android app?,0,1,0,0
178543262,1,51556613,99e6db2e-596c-4d59-8bf1-22896e8f4dc2,2018-07-27T11:02:15.173,,user9063318,,,Restrict the scope of class instances accessible by multiple parameter friend function,0,0,0,0
178670648,4,51556613,3ae1ac90-efde-4782-b554-28617599ff57,2018-07-29T22:51:59.073,,user9063318,edited title; added 44 characters in body,,Restrict the scope of class instances accessible by multiple template parameter friend function,0,0,1,0
129596562,1,40119161,27388102-71f5-4932-a318-7096cff59b8d,2016-10-18T22:31:27.323,810860,,,,How to Round Up Years in Joda Time,0,0,0,0
129603184,4,40119161,5e0a827b-7b50-4b1e-aefd-8d0afdbe9b51,2016-10-19T02:04:46.273,642706,,Corrected name of mentioned project. Eliminated superfluous text.,,How to Round Up Years in Joda-Time,0,0,1,0
179675134,1,51827363,1f3eabc9-5724-4e2f-b8ee-398af19b2e27,2018-08-13T17:07:41.730,6330812,,,,run store procedure in the background while asp c# page goes to a different page,0,0,0,0
179680373,4,51827363,04206944-bd40-4825-a69a-9c3ae5ce4545,2018-08-13T18:39:48.183,5423852,,Improved text readability.,,Run Stored Procedure in the background while asp c# page goes to a different page,0,0,0,1
179684601,4,51827363,8dfc995e-e7d4-4c8b-88be-2b31ebc4fb60,2018-08-13T19:59:12.787,13302,,deleted 79 characters in body; edited title,,Run stored procedure in the background while ASP.NET C# page goes to a different page,0,0,0,1
2450099,1,1248537,2db9c5d9-d25e-46ca-8b49-efc4248131c0,2009-08-08T10:40:38.953,73715,,,,How to update data from textboxes to database?,0,0,0,0
2450476,4,1248537,45eac3be-b135-47be-8837-a0c87c38b48e,2009-08-08T12:15:04.950,73715,,deleted 1037 characters in body; edited title,,Updating Ms Office database from textboxes etc,1,1,1,1
2467887,4,1248537,df46ae0e-106b-4b15-89f9-8675b17c4ff4,2009-08-10T20:43:03.657,73715,,Updated the scenario,,Concurrency violation: the UpdateCommand affected 0 of the expected 1 records,1,1,1,1
13442630,1,6198168,0a17afc9-c14c-412d-b33f-a9590b59306b,2011-06-01T08:15:49.813,634025,,,,Projection a list of lists efficiently in F#,0,0,0,0
13445513,4,6198168,39e9bfba-b43b-4519-b70b-5ec33a7ebcd4,2011-06-01T09:58:51.247,11410,,edited title,,Projecting a list of lists efficiently in F#,1,0,0,0
101874129,1,33144794,0704b35a-1680-48f1-a1ea-f1f9c1c0d838,2015-10-15T09:30:44.540,4737546,,,,Dinamically change text of button with javascript,0,0,0,0
101874435,4,33144794,dc339c0f-49d3-420b-8738-90f20896703e,2015-10-15T09:34:11.817,295783,,edited title,,Dynamically change text of button with javascript,0,0,1,0
165777252,1,48523811,a887900f-4f71-44a9-a8f2-2ea64fc1d847,2018-01-30T14:30:08.013,9260772,,,,Access struct property in golang,0,0,0,0
165777689,4,48523811,0fba6d34-fe2b-4e9e-9e30-cc4c7cd6bdfa,2018-01-30T14:35:33.137,32880,,deleted 4 characters in body; edited title,,Access struct property in Go,0,0,1,0
64922385,1,23606709,4ddc3dd8-075e-4008-9118-094794cd8566,2014-05-12T10:33:35.893,1521754,,,,How to covert the Google mail Folders to English in php ?,0,0,0,0
64922902,4,23606709,6bd07fcf-980d-47fd-82d0-70dd91f89ebb,2014-05-12T10:40:21.000,2842136,,Improved Formatting,,Covert Google mail folders to English.,0,0,1,1
64922905,4,23606709,fa3357ff-88ed-47e1-9b4d-23beef8ac28f,2014-05-12T10:40:21.000,588079,,Improved Formatting,,Covert Google mail folders to English,0,0,0,1
64927010,4,23606709,dcbf6d33-667e-43a5-a0c0-20218e2215d3,2014-05-12T11:33:38.207,1625737,,edited title,,Convert Google mail folders to English,1,0,0,0
